% Model,COMSOL_plot_Vext.mph
% Version,COMSOL 5.4.0.295
% Date,"Jul 16 2020, 15:23"
% Dimension,2
% Nodes,40401
% Expressions,1
% Description,Electric potential
% Length unit,m
% R,Z,V (V)
1.4900E-4,6.6000E-5,0.0022137
1.5000E-4,6.6000E-5,0.0021879
1.5100E-4,6.6000E-5,0.0021625
1.5200E-4,6.6000E-5,0.0021375
1.5300E-4,6.6000E-5,0.0021128
1.5400E-4,6.6000E-5,0.0020885
1.5500E-4,6.6000E-5,0.0020645
1.5600E-4,6.6000E-5,0.0020408
1.5700E-4,6.6000E-5,0.0020174
1.5800E-4,6.6000E-5,0.0019942
1.5900E-4,6.6000E-5,0.0019713
1.6000E-4,6.6000E-5,0.0019487
1.6100E-4,6.6000E-5,0.0019264
1.6200E-4,6.6000E-5,0.0019044
1.6300E-4,6.6000E-5,0.0018827
1.6400E-4,6.6000E-5,0.0018612
1.6500E-4,6.6000E-5,0.0018401
1.6600E-4,6.6000E-5,0.0018194
1.6700E-4,6.6000E-5,0.0017989
1.6800E-4,6.6000E-5,0.0017787
1.6900E-4,6.6000E-5,0.0017587
1.7000E-4,6.6000E-5,0.0017390
1.7100E-4,6.6000E-5,0.0017195
1.7200E-4,6.6000E-5,0.0017002
1.7300E-4,6.6000E-5,0.0016812
1.7400E-4,6.6000E-5,0.0016624
1.7500E-4,6.6000E-5,0.0016439
1.7600E-4,6.6000E-5,0.0016256
1.7700E-4,6.6000E-5,0.0016075
1.7800E-4,6.6000E-5,0.0015897
1.7900E-4,6.6000E-5,0.0015720
1.8000E-4,6.6000E-5,0.0015546
1.8100E-4,6.6000E-5,0.0015374
1.8200E-4,6.6000E-5,0.0015205
1.8300E-4,6.6000E-5,0.0015038
1.8400E-4,6.6000E-5,0.0014873
1.8500E-4,6.6000E-5,0.0014710
1.8600E-4,6.6000E-5,0.0014549
1.8700E-4,6.6000E-5,0.0014391
1.8800E-4,6.6000E-5,0.0014234
1.8900E-4,6.6000E-5,0.0014080
1.9000E-4,6.6000E-5,0.0013927
1.9100E-4,6.6000E-5,0.0013777
1.9200E-4,6.6000E-5,0.0013629
1.9300E-4,6.6000E-5,0.0013483
1.9400E-4,6.6000E-5,0.0013338
1.9500E-4,6.6000E-5,0.0013194
1.9600E-4,6.6000E-5,0.0013052
1.9700E-4,6.6000E-5,0.0012912
1.9800E-4,6.6000E-5,0.0012774
1.9900E-4,6.6000E-5,0.0012637
2.0000E-4,6.6000E-5,0.0012502
0.0000,6.7000E-5,0.0098045
1.0000E-6,6.7000E-5,0.0098030
2.0000E-6,6.7000E-5,0.0097987
3.0000E-6,6.7000E-5,0.0097915
4.0000E-6,6.7000E-5,0.0097814
5.0000E-6,6.7000E-5,0.0097685
6.0000E-6,6.7000E-5,0.0097526
7.0000E-6,6.7000E-5,0.0097341
8.0000E-6,6.7000E-5,0.0097127
9.0000E-6,6.7000E-5,0.0096887
1.0000E-5,6.7000E-5,0.0096619
1.1000E-5,6.7000E-5,0.0096325
1.2000E-5,6.7000E-5,0.0096005
1.3000E-5,6.7000E-5,0.0095660
1.4000E-5,6.7000E-5,0.0095290
1.5000E-5,6.7000E-5,0.0094896
1.6000E-5,6.7000E-5,0.0094478
1.7000E-5,6.7000E-5,0.0094038
1.8000E-5,6.7000E-5,0.0093576
1.9000E-5,6.7000E-5,0.0093092
2.0000E-5,6.7000E-5,0.0092587
2.1000E-5,6.7000E-5,0.0092063
2.2000E-5,6.7000E-5,0.0091520
2.3000E-5,6.7000E-5,0.0090959
2.4000E-5,6.7000E-5,0.0090381
2.5000E-5,6.7000E-5,0.0089785
2.6000E-5,6.7000E-5,0.0089174
2.7000E-5,6.7000E-5,0.0088548
2.8000E-5,6.7000E-5,0.0087908
2.9000E-5,6.7000E-5,0.0087255
3.0000E-5,6.7000E-5,0.0086588
3.1000E-5,6.7000E-5,0.0085911
3.2000E-5,6.7000E-5,0.0085222
3.3000E-5,6.7000E-5,0.0084524
3.4000E-5,6.7000E-5,0.0083816
3.5000E-5,6.7000E-5,0.0083099
3.6000E-5,6.7000E-5,0.0082375
3.7000E-5,6.7000E-5,0.0081644
3.8000E-5,6.7000E-5,0.0080907
3.9000E-5,6.7000E-5,0.0080163
4.0000E-5,6.7000E-5,0.0079414
4.1000E-5,6.7000E-5,0.0078662
4.2000E-5,6.7000E-5,0.0077906
4.3000E-5,6.7000E-5,0.0077147
4.4000E-5,6.7000E-5,0.0076384
4.5000E-5,6.7000E-5,0.0075621
4.6000E-5,6.7000E-5,0.0074856
4.7000E-5,6.7000E-5,0.0074090
4.8000E-5,6.7000E-5,0.0073324
4.9000E-5,6.7000E-5,0.0072558
5.0000E-5,6.7000E-5,0.0071792
5.1000E-5,6.7000E-5,0.0071028
5.2000E-5,6.7000E-5,0.0070265
5.3000E-5,6.7000E-5,0.0069504
5.4000E-5,6.7000E-5,0.0068746
5.5000E-5,6.7000E-5,0.0067990
5.6000E-5,6.7000E-5,0.0067237
5.7000E-5,6.7000E-5,0.0066487
5.8000E-5,6.7000E-5,0.0065741
5.9000E-5,6.7000E-5,0.0064999
6.0000E-5,6.7000E-5,0.0064261
6.1000E-5,6.7000E-5,0.0063527
6.2000E-5,6.7000E-5,0.0062798
6.3000E-5,6.7000E-5,0.0062074
6.4000E-5,6.7000E-5,0.0061355
6.5000E-5,6.7000E-5,0.0060641
6.6000E-5,6.7000E-5,0.0059932
6.7000E-5,6.7000E-5,0.0059229
6.8000E-5,6.7000E-5,0.0058532
6.9000E-5,6.7000E-5,0.0057841
7.0000E-5,6.7000E-5,0.0057155
7.1000E-5,6.7000E-5,0.0056476
7.2000E-5,6.7000E-5,0.0055803
7.3000E-5,6.7000E-5,0.0055136
7.4000E-5,6.7000E-5,0.0054475
7.5000E-5,6.7000E-5,0.0053821
7.6000E-5,6.7000E-5,0.0053174
7.7000E-5,6.7000E-5,0.0052533
7.8000E-5,6.7000E-5,0.0051898
7.9000E-5,6.7000E-5,0.0051270
8.0000E-5,6.7000E-5,0.0050649
8.1000E-5,6.7000E-5,0.0050034
8.2000E-5,6.7000E-5,0.0049426
8.3000E-5,6.7000E-5,0.0048825
8.4000E-5,6.7000E-5,0.0048230
8.5000E-5,6.7000E-5,0.0047642
8.6000E-5,6.7000E-5,0.0047061
8.7000E-5,6.7000E-5,0.0046486
8.8000E-5,6.7000E-5,0.0045918
8.9000E-5,6.7000E-5,0.0045357
9.0000E-5,6.7000E-5,0.0044802
9.1000E-5,6.7000E-5,0.0044254
9.2000E-5,6.7000E-5,0.0043712
9.3000E-5,6.7000E-5,0.0043177
9.4000E-5,6.7000E-5,0.0042648
9.5000E-5,6.7000E-5,0.0042126
9.6000E-5,6.7000E-5,0.0041610
9.7000E-5,6.7000E-5,0.0041100
9.8000E-5,6.7000E-5,0.0040597
9.9000E-5,6.7000E-5,0.0040100
1.0000E-4,6.7000E-5,0.0039609
1.0100E-4,6.7000E-5,0.0039125
1.0200E-4,6.7000E-5,0.0038646
1.0300E-4,6.7000E-5,0.0038173
1.0400E-4,6.7000E-5,0.0037707
1.0500E-4,6.7000E-5,0.0037246
1.0600E-4,6.7000E-5,0.0036792
1.0700E-4,6.7000E-5,0.0036343
1.0800E-4,6.7000E-5,0.0035900
1.0900E-4,6.7000E-5,0.0035462
1.1000E-4,6.7000E-5,0.0035030
1.1100E-4,6.7000E-5,0.0034604
1.1200E-4,6.7000E-5,0.0034183
1.1300E-4,6.7000E-5,0.0033768
1.1400E-4,6.7000E-5,0.0033358
1.1500E-4,6.7000E-5,0.0032954
1.1600E-4,6.7000E-5,0.0032555
1.1700E-4,6.7000E-5,0.0032161
1.1800E-4,6.7000E-5,0.0031772
1.1900E-4,6.7000E-5,0.0031388
1.2000E-4,6.7000E-5,0.0031009
1.2100E-4,6.7000E-5,0.0030636
1.2200E-4,6.7000E-5,0.0030267
1.2300E-4,6.7000E-5,0.0029903
1.2400E-4,6.7000E-5,0.0029543
1.2500E-4,6.7000E-5,0.0029189
1.2600E-4,6.7000E-5,0.0028839
1.2700E-4,6.7000E-5,0.0028494
1.2800E-4,6.7000E-5,0.0028153
1.2900E-4,6.7000E-5,0.0027817
1.3000E-4,6.7000E-5,0.0027485
1.3100E-4,6.7000E-5,0.0027158
1.3200E-4,6.7000E-5,0.0026835
1.3300E-4,6.7000E-5,0.0026516
1.3400E-4,6.7000E-5,0.0026202
1.3500E-4,6.7000E-5,0.0025891
1.3600E-4,6.7000E-5,0.0025585
1.3700E-4,6.7000E-5,0.0025283
1.3800E-4,6.7000E-5,0.0024984
1.3900E-4,6.7000E-5,0.0024690
1.4000E-4,6.7000E-5,0.0024399
1.4100E-4,6.7000E-5,0.0024112
1.4200E-4,6.7000E-5,0.0023829
1.4300E-4,6.7000E-5,0.0023550
1.4400E-4,6.7000E-5,0.0023275
1.4500E-4,6.7000E-5,0.0023004
1.4600E-4,6.7000E-5,0.0022736
1.4700E-4,6.7000E-5,0.0022471
1.4800E-4,6.7000E-5,0.0022210
1.4900E-4,6.7000E-5,0.0021952
1.5000E-4,6.7000E-5,0.0021697
1.5100E-4,6.7000E-5,0.0021445
1.5200E-4,6.7000E-5,0.0021198
1.5300E-4,6.7000E-5,0.0020954
1.5400E-4,6.7000E-5,0.0020713
1.5500E-4,6.7000E-5,0.0020476
1.5600E-4,6.7000E-5,0.0020241
1.5700E-4,6.7000E-5,0.0020009
1.5800E-4,6.7000E-5,0.0019780
1.5900E-4,6.7000E-5,0.0019554
1.6000E-4,6.7000E-5,0.0019330
1.6100E-4,6.7000E-5,0.0019110
1.6200E-4,6.7000E-5,0.0018892
1.6300E-4,6.7000E-5,0.0018677
1.6400E-4,6.7000E-5,0.0018465
1.6500E-4,6.7000E-5,0.0018256
1.6600E-4,6.7000E-5,0.0018050
1.6700E-4,6.7000E-5,0.0017848
1.6800E-4,6.7000E-5,0.0017647
1.6900E-4,6.7000E-5,0.0017449
1.7000E-4,6.7000E-5,0.0017254
1.7100E-4,6.7000E-5,0.0017061
1.7200E-4,6.7000E-5,0.0016870
1.7300E-4,6.7000E-5,0.0016682
1.7400E-4,6.7000E-5,0.0016496
1.7500E-4,6.7000E-5,0.0016312
1.7600E-4,6.7000E-5,0.0016131
1.7700E-4,6.7000E-5,0.0015952
1.7800E-4,6.7000E-5,0.0015775
1.7900E-4,6.7000E-5,0.0015601
1.8000E-4,6.7000E-5,0.0015428
1.8100E-4,6.7000E-5,0.0015258
1.8200E-4,6.7000E-5,0.0015091
1.8300E-4,6.7000E-5,0.0014925
1.8400E-4,6.7000E-5,0.0014762
1.8500E-4,6.7000E-5,0.0014600
1.8600E-4,6.7000E-5,0.0014441
1.8700E-4,6.7000E-5,0.0014284
1.8800E-4,6.7000E-5,0.0014129
1.8900E-4,6.7000E-5,0.0013976
1.9000E-4,6.7000E-5,0.0013825
1.9100E-4,6.7000E-5,0.0013677
1.9200E-4,6.7000E-5,0.0013530
1.9300E-4,6.7000E-5,0.0013385
1.9400E-4,6.7000E-5,0.0013241
1.9500E-4,6.7000E-5,0.0013099
1.9600E-4,6.7000E-5,0.0012958
1.9700E-4,6.7000E-5,0.0012819
1.9800E-4,6.7000E-5,0.0012682
1.9900E-4,6.7000E-5,0.0012547
2.0000E-4,6.7000E-5,0.0012413
0.0000,6.8000E-5,0.0095919
1.0000E-6,6.8000E-5,0.0095905
2.0000E-6,6.8000E-5,0.0095864
3.0000E-6,6.8000E-5,0.0095795
4.0000E-6,6.8000E-5,0.0095698
5.0000E-6,6.8000E-5,0.0095574
6.0000E-6,6.8000E-5,0.0095423
7.0000E-6,6.8000E-5,0.0095245
8.0000E-6,6.8000E-5,0.0095041
9.0000E-6,6.8000E-5,0.0094810
1.0000E-5,6.8000E-5,0.0094554
1.1000E-5,6.8000E-5,0.0094272
1.2000E-5,6.8000E-5,0.0093966
1.3000E-5,6.8000E-5,0.0093635
1.4000E-5,6.8000E-5,0.0093280
1.5000E-5,6.8000E-5,0.0092902
1.6000E-5,6.8000E-5,0.0092502
1.7000E-5,6.8000E-5,0.0092080
1.8000E-5,6.8000E-5,0.0091636
1.9000E-5,6.8000E-5,0.0091172
2.0000E-5,6.8000E-5,0.0090688
2.1000E-5,6.8000E-5,0.0090185
2.2000E-5,6.8000E-5,0.0089664
2.3000E-5,6.8000E-5,0.0089125
2.4000E-5,6.8000E-5,0.0088568
2.5000E-5,6.8000E-5,0.0087996
2.6000E-5,6.8000E-5,0.0087409
2.7000E-5,6.8000E-5,0.0086807
2.8000E-5,6.8000E-5,0.0086191
2.9000E-5,6.8000E-5,0.0085562
3.0000E-5,6.8000E-5,0.0084920
3.1000E-5,6.8000E-5,0.0084268
3.2000E-5,6.8000E-5,0.0083605
3.3000E-5,6.8000E-5,0.0082932
3.4000E-5,6.8000E-5,0.0082249
3.5000E-5,6.8000E-5,0.0081558
3.6000E-5,6.8000E-5,0.0080860
3.7000E-5,6.8000E-5,0.0080154
3.8000E-5,6.8000E-5,0.0079442
3.9000E-5,6.8000E-5,0.0078723
4.0000E-5,6.8000E-5,0.0078000
4.1000E-5,6.8000E-5,0.0077273
4.2000E-5,6.8000E-5,0.0076542
4.3000E-5,6.8000E-5,0.0075807
4.4000E-5,6.8000E-5,0.0075070
4.5000E-5,6.8000E-5,0.0074331
4.6000E-5,6.8000E-5,0.0073590
4.7000E-5,6.8000E-5,0.0072848
4.8000E-5,6.8000E-5,0.0072105
4.9000E-5,6.8000E-5,0.0071362
5.0000E-5,6.8000E-5,0.0070620
5.1000E-5,6.8000E-5,0.0069879
5.2000E-5,6.8000E-5,0.0069138
5.3000E-5,6.8000E-5,0.0068399
5.4000E-5,6.8000E-5,0.0067663
5.5000E-5,6.8000E-5,0.0066928
5.6000E-5,6.8000E-5,0.0066196
5.7000E-5,6.8000E-5,0.0065467
5.8000E-5,6.8000E-5,0.0064741
5.9000E-5,6.8000E-5,0.0064019
6.0000E-5,6.8000E-5,0.0063301
6.1000E-5,6.8000E-5,0.0062587
6.2000E-5,6.8000E-5,0.0061876
6.3000E-5,6.8000E-5,0.0061171
6.4000E-5,6.8000E-5,0.0060470
6.5000E-5,6.8000E-5,0.0059774
6.6000E-5,6.8000E-5,0.0059083
6.7000E-5,6.8000E-5,0.0058397
6.8000E-5,6.8000E-5,0.0057717
6.9000E-5,6.8000E-5,0.0057042
7.0000E-5,6.8000E-5,0.0056373
7.1000E-5,6.8000E-5,0.0055710
7.2000E-5,6.8000E-5,0.0055052
7.3000E-5,6.8000E-5,0.0054400
7.4000E-5,6.8000E-5,0.0053755
7.5000E-5,6.8000E-5,0.0053115
7.6000E-5,6.8000E-5,0.0052482
7.7000E-5,6.8000E-5,0.0051854
7.8000E-5,6.8000E-5,0.0051233
7.9000E-5,6.8000E-5,0.0050619
8.0000E-5,6.8000E-5,0.0050010
8.1000E-5,6.8000E-5,0.0049408
8.2000E-5,6.8000E-5,0.0048813
8.3000E-5,6.8000E-5,0.0048224
8.4000E-5,6.8000E-5,0.0047641
8.5000E-5,6.8000E-5,0.0047064
8.6000E-5,6.8000E-5,0.0046494
8.7000E-5,6.8000E-5,0.0045931
8.8000E-5,6.8000E-5,0.0045374
8.9000E-5,6.8000E-5,0.0044823
9.0000E-5,6.8000E-5,0.0044278
9.1000E-5,6.8000E-5,0.0043740
9.2000E-5,6.8000E-5,0.0043208
9.3000E-5,6.8000E-5,0.0042683
9.4000E-5,6.8000E-5,0.0042164
9.5000E-5,6.8000E-5,0.0041650
9.6000E-5,6.8000E-5,0.0041144
9.7000E-5,6.8000E-5,0.0040643
9.8000E-5,6.8000E-5,0.0040148
9.9000E-5,6.8000E-5,0.0039660
1.0000E-4,6.8000E-5,0.0039177
1.0100E-4,6.8000E-5,0.0038700
1.0200E-4,6.8000E-5,0.0038230
1.0300E-4,6.8000E-5,0.0037765
1.0400E-4,6.8000E-5,0.0037306
1.0500E-4,6.8000E-5,0.0036853
1.0600E-4,6.8000E-5,0.0036405
1.0700E-4,6.8000E-5,0.0035963
1.0800E-4,6.8000E-5,0.0035527
1.0900E-4,6.8000E-5,0.0035096
1.1000E-4,6.8000E-5,0.0034671
1.1100E-4,6.8000E-5,0.0034251
1.1200E-4,6.8000E-5,0.0033837
1.1300E-4,6.8000E-5,0.0033428
1.1400E-4,6.8000E-5,0.0033024
1.1500E-4,6.8000E-5,0.0032625
1.1600E-4,6.8000E-5,0.0032232
1.1700E-4,6.8000E-5,0.0031843
1.1800E-4,6.8000E-5,0.0031460
1.1900E-4,6.8000E-5,0.0031082
1.2000E-4,6.8000E-5,0.0030708
1.2100E-4,6.8000E-5,0.0030340
1.2200E-4,6.8000E-5,0.0029976
1.2300E-4,6.8000E-5,0.0029617
1.2400E-4,6.8000E-5,0.0029262
1.2500E-4,6.8000E-5,0.0028912
1.2600E-4,6.8000E-5,0.0028567
1.2700E-4,6.8000E-5,0.0028227
1.2800E-4,6.8000E-5,0.0027890
1.2900E-4,6.8000E-5,0.0027559
1.3000E-4,6.8000E-5,0.0027231
1.3100E-4,6.8000E-5,0.0026908
1.3200E-4,6.8000E-5,0.0026589
1.3300E-4,6.8000E-5,0.0026274
1.3400E-4,6.8000E-5,0.0025963
1.3500E-4,6.8000E-5,0.0025657
1.3600E-4,6.8000E-5,0.0025355
1.3700E-4,6.8000E-5,0.0025056
1.3800E-4,6.8000E-5,0.0024761
1.3900E-4,6.8000E-5,0.0024470
1.4000E-4,6.8000E-5,0.0024183
1.4100E-4,6.8000E-5,0.0023900
1.4200E-4,6.8000E-5,0.0023620
1.4300E-4,6.8000E-5,0.0023345
1.4400E-4,6.8000E-5,0.0023073
1.4500E-4,6.8000E-5,0.0022805
1.4600E-4,6.8000E-5,0.0022540
1.4700E-4,6.8000E-5,0.0022278
1.4800E-4,6.8000E-5,0.0022019
1.4900E-4,6.8000E-5,0.0021764
1.5000E-4,6.8000E-5,0.0021512
1.5100E-4,6.8000E-5,0.0021264
1.5200E-4,6.8000E-5,0.0021019
1.5300E-4,6.8000E-5,0.0020778
1.5400E-4,6.8000E-5,0.0020540
1.5500E-4,6.8000E-5,0.0020305
1.5600E-4,6.8000E-5,0.0020073
1.5700E-4,6.8000E-5,0.0019843
1.5800E-4,6.8000E-5,0.0019616
1.5900E-4,6.8000E-5,0.0019393
1.6000E-4,6.8000E-5,0.0019172
1.6100E-4,6.8000E-5,0.0018953
1.6200E-4,6.8000E-5,0.0018738
1.6300E-4,6.8000E-5,0.0018525
1.6400E-4,6.8000E-5,0.0018315
1.6500E-4,6.8000E-5,0.0018109
1.6600E-4,6.8000E-5,0.0017905
1.6700E-4,6.8000E-5,0.0017705
1.6800E-4,6.8000E-5,0.0017506
1.6900E-4,6.8000E-5,0.0017310
1.7000E-4,6.8000E-5,0.0017116
1.7100E-4,6.8000E-5,0.0016925
1.7200E-4,6.8000E-5,0.0016736
1.7300E-4,6.8000E-5,0.0016550
1.7400E-4,6.8000E-5,0.0016366
1.7500E-4,6.8000E-5,0.0016185
1.7600E-4,6.8000E-5,0.0016005
1.7700E-4,6.8000E-5,0.0015828
1.7800E-4,6.8000E-5,0.0015653
1.7900E-4,6.8000E-5,0.0015480
1.8000E-4,6.8000E-5,0.0015310
1.8100E-4,6.8000E-5,0.0015141
1.8200E-4,6.8000E-5,0.0014975
1.8300E-4,6.8000E-5,0.0014811
1.8400E-4,6.8000E-5,0.0014649
1.8500E-4,6.8000E-5,0.0014489
1.8600E-4,6.8000E-5,0.0014332
1.8700E-4,6.8000E-5,0.0014176
1.8800E-4,6.8000E-5,0.0014023
1.8900E-4,6.8000E-5,0.0013871
1.9000E-4,6.8000E-5,0.0013722
1.9100E-4,6.8000E-5,0.0013575
1.9200E-4,6.8000E-5,0.0013430
1.9300E-4,6.8000E-5,0.0013286
1.9400E-4,6.8000E-5,0.0013143
1.9500E-4,6.8000E-5,0.0013003
1.9600E-4,6.8000E-5,0.0012863
1.9700E-4,6.8000E-5,0.0012726
1.9800E-4,6.8000E-5,0.0012590
1.9900E-4,6.8000E-5,0.0012455
2.0000E-4,6.8000E-5,0.0012323
0.0000,6.9000E-5,0.0093849
1.0000E-6,6.9000E-5,0.0093836
2.0000E-6,6.9000E-5,0.0093796
3.0000E-6,6.9000E-5,0.0093730
4.0000E-6,6.9000E-5,0.0093637
5.0000E-6,6.9000E-5,0.0093519
6.0000E-6,6.9000E-5,0.0093374
7.0000E-6,6.9000E-5,0.0093204
8.0000E-6,6.9000E-5,0.0093007
9.0000E-6,6.9000E-5,0.0092787
1.0000E-5,6.9000E-5,0.0092541
1.1000E-5,6.9000E-5,0.0092271
1.2000E-5,6.9000E-5,0.0091977
1.3000E-5,6.9000E-5,0.0091660
1.4000E-5,6.9000E-5,0.0091320
1.5000E-5,6.9000E-5,0.0090958
1.6000E-5,6.9000E-5,0.0090574
1.7000E-5,6.9000E-5,0.0090169
1.8000E-5,6.9000E-5,0.0089743
1.9000E-5,6.9000E-5,0.0089297
2.0000E-5,6.9000E-5,0.0088833
2.1000E-5,6.9000E-5,0.0088350
2.2000E-5,6.9000E-5,0.0087849
2.3000E-5,6.9000E-5,0.0087330
2.4000E-5,6.9000E-5,0.0086796
2.5000E-5,6.9000E-5,0.0086246
2.6000E-5,6.9000E-5,0.0085681
2.7000E-5,6.9000E-5,0.0085101
2.8000E-5,6.9000E-5,0.0084508
2.9000E-5,6.9000E-5,0.0083903
3.0000E-5,6.9000E-5,0.0083286
3.1000E-5,6.9000E-5,0.0082658
3.2000E-5,6.9000E-5,0.0082018
3.3000E-5,6.9000E-5,0.0081369
3.4000E-5,6.9000E-5,0.0080711
3.5000E-5,6.9000E-5,0.0080045
3.6000E-5,6.9000E-5,0.0079370
3.7000E-5,6.9000E-5,0.0078689
3.8000E-5,6.9000E-5,0.0078001
3.9000E-5,6.9000E-5,0.0077308
4.0000E-5,6.9000E-5,0.0076609
4.1000E-5,6.9000E-5,0.0075906
4.2000E-5,6.9000E-5,0.0075198
4.3000E-5,6.9000E-5,0.0074488
4.4000E-5,6.9000E-5,0.0073774
4.5000E-5,6.9000E-5,0.0073059
4.6000E-5,6.9000E-5,0.0072341
4.7000E-5,6.9000E-5,0.0071622
4.8000E-5,6.9000E-5,0.0070902
4.9000E-5,6.9000E-5,0.0070182
5.0000E-5,6.9000E-5,0.0069462
5.1000E-5,6.9000E-5,0.0068742
5.2000E-5,6.9000E-5,0.0068024
5.3000E-5,6.9000E-5,0.0067307
5.4000E-5,6.9000E-5,0.0066591
5.5000E-5,6.9000E-5,0.0065877
5.6000E-5,6.9000E-5,0.0065166
5.7000E-5,6.9000E-5,0.0064457
5.8000E-5,6.9000E-5,0.0063751
5.9000E-5,6.9000E-5,0.0063049
6.0000E-5,6.9000E-5,0.0062349
6.1000E-5,6.9000E-5,0.0061654
6.2000E-5,6.9000E-5,0.0060962
6.3000E-5,6.9000E-5,0.0060275
6.4000E-5,6.9000E-5,0.0059592
6.5000E-5,6.9000E-5,0.0058913
6.6000E-5,6.9000E-5,0.0058240
6.7000E-5,6.9000E-5,0.0057571
6.8000E-5,6.9000E-5,0.0056907
6.9000E-5,6.9000E-5,0.0056248
7.0000E-5,6.9000E-5,0.0055595
7.1000E-5,6.9000E-5,0.0054947
7.2000E-5,6.9000E-5,0.0054304
7.3000E-5,6.9000E-5,0.0053668
7.4000E-5,6.9000E-5,0.0053036
7.5000E-5,6.9000E-5,0.0052411
7.6000E-5,6.9000E-5,0.0051791
7.7000E-5,6.9000E-5,0.0051178
7.8000E-5,6.9000E-5,0.0050570
7.9000E-5,6.9000E-5,0.0049969
8.0000E-5,6.9000E-5,0.0049373
8.1000E-5,6.9000E-5,0.0048784
8.2000E-5,6.9000E-5,0.0048200
8.3000E-5,6.9000E-5,0.0047623
8.4000E-5,6.9000E-5,0.0047052
8.5000E-5,6.9000E-5,0.0046487
8.6000E-5,6.9000E-5,0.0045928
8.7000E-5,6.9000E-5,0.0045376
8.8000E-5,6.9000E-5,0.0044829
8.9000E-5,6.9000E-5,0.0044289
9.0000E-5,6.9000E-5,0.0043754
9.1000E-5,6.9000E-5,0.0043226
9.2000E-5,6.9000E-5,0.0042704
9.3000E-5,6.9000E-5,0.0042188
9.4000E-5,6.9000E-5,0.0041678
9.5000E-5,6.9000E-5,0.0041174
9.6000E-5,6.9000E-5,0.0040676
9.7000E-5,6.9000E-5,0.0040184
9.8000E-5,6.9000E-5,0.0039698
9.9000E-5,6.9000E-5,0.0039218
1.0000E-4,6.9000E-5,0.0038744
1.0100E-4,6.9000E-5,0.0038275
1.0200E-4,6.9000E-5,0.0037812
1.0300E-4,6.9000E-5,0.0037355
1.0400E-4,6.9000E-5,0.0036903
1.0500E-4,6.9000E-5,0.0036457
1.0600E-4,6.9000E-5,0.0036017
1.0700E-4,6.9000E-5,0.0035582
1.0800E-4,6.9000E-5,0.0035153
1.0900E-4,6.9000E-5,0.0034729
1.1000E-4,6.9000E-5,0.0034310
1.1100E-4,6.9000E-5,0.0033897
1.1200E-4,6.9000E-5,0.0033488
1.1300E-4,6.9000E-5,0.0033085
1.1400E-4,6.9000E-5,0.0032688
1.1500E-4,6.9000E-5,0.0032295
1.1600E-4,6.9000E-5,0.0031907
1.1700E-4,6.9000E-5,0.0031524
1.1800E-4,6.9000E-5,0.0031146
1.1900E-4,6.9000E-5,0.0030773
1.2000E-4,6.9000E-5,0.0030405
1.2100E-4,6.9000E-5,0.0030042
1.2200E-4,6.9000E-5,0.0029683
1.2300E-4,6.9000E-5,0.0029329
1.2400E-4,6.9000E-5,0.0028979
1.2500E-4,6.9000E-5,0.0028634
1.2600E-4,6.9000E-5,0.0028294
1.2700E-4,6.9000E-5,0.0027958
1.2800E-4,6.9000E-5,0.0027626
1.2900E-4,6.9000E-5,0.0027298
1.3000E-4,6.9000E-5,0.0026975
1.3100E-4,6.9000E-5,0.0026656
1.3200E-4,6.9000E-5,0.0026341
1.3300E-4,6.9000E-5,0.0026030
1.3400E-4,6.9000E-5,0.0025724
1.3500E-4,6.9000E-5,0.0025421
1.3600E-4,6.9000E-5,0.0025123
1.3700E-4,6.9000E-5,0.0024828
1.3800E-4,6.9000E-5,0.0024537
1.3900E-4,6.9000E-5,0.0024249
1.4000E-4,6.9000E-5,0.0023965
1.4100E-4,6.9000E-5,0.0023685
1.4200E-4,6.9000E-5,0.0023409
1.4300E-4,6.9000E-5,0.0023137
1.4400E-4,6.9000E-5,0.0022869
1.4500E-4,6.9000E-5,0.0022603
1.4600E-4,6.9000E-5,0.0022341
1.4700E-4,6.9000E-5,0.0022083
1.4800E-4,6.9000E-5,0.0021827
1.4900E-4,6.9000E-5,0.0021575
1.5000E-4,6.9000E-5,0.0021327
1.5100E-4,6.9000E-5,0.0021081
1.5200E-4,6.9000E-5,0.0020839
1.5300E-4,6.9000E-5,0.0020600
1.5400E-4,6.9000E-5,0.0020365
1.5500E-4,6.9000E-5,0.0020132
1.5600E-4,6.9000E-5,0.0019902
1.5700E-4,6.9000E-5,0.0019675
1.5800E-4,6.9000E-5,0.0019451
1.5900E-4,6.9000E-5,0.0019230
1.6000E-4,6.9000E-5,0.0019011
1.6100E-4,6.9000E-5,0.0018795
1.6200E-4,6.9000E-5,0.0018582
1.6300E-4,6.9000E-5,0.0018372
1.6400E-4,6.9000E-5,0.0018165
1.6500E-4,6.9000E-5,0.0017960
1.6600E-4,6.9000E-5,0.0017759
1.6700E-4,6.9000E-5,0.0017560
1.6800E-4,6.9000E-5,0.0017363
1.6900E-4,6.9000E-5,0.0017169
1.7000E-4,6.9000E-5,0.0016977
1.7100E-4,6.9000E-5,0.0016788
1.7200E-4,6.9000E-5,0.0016602
1.7300E-4,6.9000E-5,0.0016417
1.7400E-4,6.9000E-5,0.0016236
1.7500E-4,6.9000E-5,0.0016056
1.7600E-4,6.9000E-5,0.0015878
